Actual	Final
Time	Vertical Subset Except Default	Current Headcount	AOP Vacant Positions	TA Open	Attrition %	Attrition Backfills	Sub Grp Vertical
Jan 18	GSMC Operations	231	22	64	0.11710000000000001	2.254175	Srinivasan CR
Jan 18	GSMC Head	1	0	0	0.11710000000000001	0.009758333333333334	Srinivasan CR
Jan 18	GSMC Audit and Complaince	7	0	0	0.11710000000000001	0.06830833333333333	Srinivasan CR
Jan 18	Ethernet Engineering	17	0	2	0.11710000000000001	0.16589166666666666	Badrinarayanan Parthasarathy
Jan 18	Wholesale IP Engineering	9	0	1	0.11710000000000001	0.087825	Badrinarayanan Parthasarathy
Jan 18	System and Networks	19	0	28	0.11710000000000001	0.18540833333333334	Badrinarayanan Parthasarathy
Jan 18	Capacity Planning	14	1	1	0.11710000000000001	0.13661666666666666	Badrinarayanan Parthasarathy
Jan 18	Enterprise Network Engineering	23	0	0	0.11710000000000001	0.22444166666666668	Badrinarayanan Parthasarathy
Jan 18	Network Security	13	0	1	0.11710000000000001	0.12685833333333335	Badrinarayanan Parthasarathy
Jan 18	Technology Evolution	23	0	0	0.11710000000000001	0.22444166666666668	Badrinarayanan Parthasarathy
Jan 18	Advance  Solution International	1	0	0	0.11710000000000001	0.009758333333333334	Badrinarayanan Parthasarathy
Jan 18	Global IP and Ethernet Engineering-head	1	0	0	0.11710000000000001	0.009758333333333334	
Jan 18	Ethernet Engineering	1	0	0	0.11710000000000001	0.009758333333333334	
Jan 18	GCP	0	0	0	0.11710000000000001	0	
Jan 18	Business Development	18	4	1	0.11710000000000001	0.17565	Srinivasan CR
Jan 18	IP Engineering5815	0	0	0	0.11710000000000001	0	
Jan 18	IP Engineering	0	0	0	0.11710000000000001	0	
Jan 18	Transmission Engineering International	0	0	0	0.11710000000000001	0	
Jan 18	Wireless Engineering&Access Sol.	0	0	0	0.11710000000000001	0	
Jan 18	Ethernet Engineering	0	0	0	0.11710000000000001	0	
Jan 18	Transmission Engineering, India	0	0	0	0.11710000000000001	0	
Jan 18	Future Network Technology	0	0	0	0.11710000000000001	0	
Jan 18	Global Transport NW Engineering	0	0	0	0.11710000000000001	0	
Jan 18	Engineering Planning	0	0	0	0.11710000000000001	0	
Jan 18	Service Operations	2	0	2	0.11710000000000001	0.01951666666666667	Srinivasan CR
Jan 18	Global Services Management Center	4	0	0	0.11710000000000001	0.03903333333333334	
Jan 18	Network & Information Security Engineering	0	0	0	0.11710000000000001	0	
Jan 18	Services Transition&Program Mgt	0	0	0	0.11710000000000001	0	
Jan 18	Service Delivery	0	0	0	0.11710000000000001	0	
Jan 18	Engagement&Technical Account Mgt	4	0	1	0.11710000000000001	0.03903333333333334	
Jan 18	Analytics and TAM	0	0	0	0.11710000000000001	0	
Jan 18	DC Operations (India)	0	0	0	0.11710000000000001	0	
Jan 18	Process Compliance & ISMS	0	0	0	0.11710000000000001	0	
Jan 18	Systems and Solutions Engineering	0	0	0	0.11710000000000001	0	
Jan 18	GSMC Operations	1	0	0	0.11710000000000001	0.009758333333333334	
Jan 18	Service Operations	6	0	0	0.11710000000000001	0.058550000000000005	
Jan 18	Service Delivery	0	0	0	0.11710000000000001	0	
Jan 18	Transmission..neering, India7963	0	0	0	0.11710000000000001	0	
Jan 18	Transmission Engineering International	0	0	0	0.11710000000000001	0	
Jan 18	Wireless Engineering	0	0	0	0.11710000000000001	0	
Jan 18	Long Term Technology Planning	0	0	0	0.11710000000000001	0	
Jan 18	Network Capacity Planning	0	0	0	0.11710000000000001	0	
Jan 18	GNCDCS head	0	0	0	0.11710000000000001	0	
Jan 18	International Data Center Services	0	0	0	0.11710000000000001	0	
Jan 18	Service Operations	0	0	0	0.11710000000000001	0	
Jan 18	Transmission Engineering International	2	0	1	0.11710000000000001	0.01951666666666667	
Jan 18	Transmission Engineering International	25	0	1	0.11710000000000001	0.24395833333333333	
Jan 18	Sales Support	104	5	0	0.24120000000000003	2.0904	
Jan 18	Bid & Commercial Mgmt - India & APAC	86	1	6	0.24120000000000003	1.7286000000000001	
Jan 18	Reporting & Control	16	2	2	0.24120000000000003	0.3216	
Jan 18	Sales Tools	13	3	1	0.24120000000000003	0.2613	
Jan 18	Sales Process	11	1	0	0.24120000000000003	0.22110000000000002	
Jan 18	Operations	4	0	0	0.24120000000000003	0.0804	
Jan 18	Bid & Commercial Mgmt - Americas & EMEA	46	5	3	0.24120000000000003	0.9246000000000001	
Jan 18	ATM NOC Operations & Field Services	0	0	0	0.24120000000000003	0	
Jan 18	Field Services	0	0	0	0.24120000000000003	0	
Jan 18	Cash Operations	0	0	0	0.24120000000000003	0	
Jan 18	Field Services & CRM	0	0	0	0.24120000000000003	0	
Jan 18	Solutions Engineering	34	2	2	0.24120000000000003	0.6834	
Jan 18	Global Top X	12	2	1	0.24120000000000003	0.2412	
Jan 18	Direct	30	0	1	0.24120000000000003	0.603	
Jan 18	New Logos	17	2	0	0.24120000000000003	0.3417	
Jan 18	MECCA	4	0	0	0.24120000000000003	0.0804	R, Madhusudhan M
Jan 18	Partner	9	2	0	0.24120000000000003	0.1809	
Jan 18	Large & Complex Deals	13	7	4	0.24120000000000003	0.2613	
Jan 18	Sales - EMEA	3	0	0	0.24120000000000003	0.0603	
Jan 18	MECAA	23	0	1	0.24120000000000003	0.46230000000000004	
Jan 18	Solutions Engineering	55	9	6	0.24120000000000003	1.1055000000000001	
Jan 18	Direct	76	12	3	0.24120000000000003	1.5276	
Jan 18	New Logos	34	2	0	0.24120000000000003	0.6834	
Jan 18	Global Top X	24	2	3	0.24120000000000003	0.4824	
Jan 18	Voice & Mobility	64	11	3	0.24120000000000003	1.2864	
Jan 18	Large & Complex Deals	37	6	5	0.24120000000000003	0.7437	
Jan 18	Renewals & Retentions - India	32	0	1	0.24120000000000003	0.6432	
Jan 18	SP Direct	20	4	0	0.24120000000000003	0.402	
Jan 18	Healthcare Solutions	0	0	0	0.24120000000000003	0	
Jan 18	Sales - India	4	1	0	0.24120000000000003	0.0804	
Jan 18	TCLL	20	0	0	0.24120000000000003	0.402	
Jan 18	Partner	19	3	0	0.24120000000000003	0.3819	
Jan 18	Business Development	0	0	0	0.24120000000000003	0	
Jan 18	Govt. Accounts	0	0	0	0.24120000000000003	0	
Jan 18	Sales - India	0	0	0	0.24120000000000003	0	
Jan 18	Sales Strategy Execution Team	13	0	0	0.24120000000000003	0.2613	
Jan 18	Product Management	0	0	0	0.24120000000000003	0	
Jan 18	Large Enterprise North	0	0	0	0.24120000000000003	0	
Jan 18	Large Enterprise East	0	0	0	0.24120000000000003	0	
Jan 18	Renewals & Retention Management	0	0	0	0.24120000000000003	0	
Jan 18	Support	0	0	0	0.24120000000000003	0	
Jan 18	Unified Communications	0	0	0	0.24120000000000003	0	
Jan 18	Strategic Accounts	0	0	0	0.24120000000000003	0	
Jan 18	eCommerce & Healthcare Accounts	0	0	0	0.24120000000000003	0	
Jan 18	Sales Specialist	0	0	0	0.24120000000000003	0	
Jan 18	Transformation Business Team	0	0	0	0.24120000000000003	0	
Jan 18	Voice & Mobility Sales	0	0	0	0.24120000000000003	0	
Jan 18	Voice & Mobility Products	0	0	0	0.24120000000000003	0	
Jan 18	Partnerships & Alliances	0	0	0	0.24120000000000003	0	
Jan 18	India Region	0	0	0	0.24120000000000003	0	
Jan 18	PMO	0	0	0	0.24120000000000003	0	
Jan 18	Lead	0	0	0	0.24120000000000003	0	
Jan 18	Growth Accounts	0	0	0	0.24120000000000003	0	
Jan 18	Inside Sales Representative	0	0	0	0.24120000000000003	0	
Jan 18	Large Enterprise South	0	0	0	0.24120000000000003	0	
Jan 18	Large Enterprise West	0	0	0	0.24120000000000003	0	
Jan 18	Large & Complex Deals	8	3	1	0.24120000000000003	0.1608	
Jan 18	Direct	26	1	0	0.24120000000000003	0.5226	
Jan 18	Solutions Engineering	21	0	4	0.24120000000000003	0.42210000000000003	
Jan 18	Global Top X	9	2	1	0.24120000000000003	0.1809	
Jan 18	Partner	15	3	0	0.24120000000000003	0.3015	
Jan 18	New Logos	11	4	2	0.24120000000000003	0.22110000000000002	
Jan 18	Sales - APAC	2	0	0	0.24120000000000003	0.0402	
Jan 18	Business Development	0	0	0	0.24120000000000003	0	
Jan 18	Lead	0	0	0	0.24120000000000003	0	
Jan 18	Enterprise Accounts	0	0	0	0.24120000000000003	0	
Jan 18	Global SI Partners	0	0	0	0.24120000000000003	0	
Jan 18	Direct	25	3	1	0.24120000000000003	0.5025	
Jan 18	Global Top X	22	5	0	0.24120000000000003	0.44220000000000004	
Jan 18	New Logos	6	2	0	0.24120000000000003	0.1206	
Jan 18	Large & Complex Deals	9	3	1	0.24120000000000003	0.1809	
Jan 18	Partner	9	2	0	0.24120000000000003	0.1809	
Jan 18	Sales - Americas	4	1	0	0.24120000000000003	0.0804	
Jan 18	Solutions Engineering	25	1	1	0.24120000000000003	0.5025	
Jan 18	Business Development	0	0	0	0.24120000000000003	0	
Jan 18	Lead	0	0	0	0.24120000000000003	0	
Jan 18	Enterprise Accounts	0	0	0	0.24120000000000003	0	
Jan 18	Global SI Partners	0	0	0	0.24120000000000003	0	
Jan 18	Market Management	28	1	2	0.24120000000000003	0.5628	
Jan 18	Sales	73	7	3	0.24120000000000003	1.4673	
Jan 18	Business Performance	8	0	0	0.24120000000000003	0.1608	
Jan 18	IPT	1	1	0	0.24120000000000003	0.0201	
Jan 18	Usage Based Services	4	0	0	0.24120000000000003	0.0804	
Jan 18	Commercial Operations	6	0	0	0.24120000000000003	0.1206	
Jan 18	Partner Strategy	30	10	0	0.24120000000000003	0.603	
Jan 18	SIP & Sales Governance	7	3	1	0.24120000000000003	0.1407	
Jan 18	Direct Enterprise Strategy	9	2	0	0.24120000000000003	0.1809	
Jan 18	Strategy & GTM	2	0	0	0.24120000000000003	0.0402	
Jan 18	Sales Readiness	4	0	0	0.24120000000000003	0.0804	
Jan 18	President's Office	5	1	0	0.24120000000000003	0.1005	
Jan 18	Global Solutions Center	33	2	1	0.24120000000000003	0.6633	
Jan 18	Strategic Projects	5	4	3	0.24120000000000003	0.1005	
Jan 18	SME-Cloud	8	7	2	0.24120000000000003	0.1608	
Jan 18	SME-UCC	11	6	4	0.24120000000000003	0.22110000000000002	
Jan 18	Central Solutions	3	0	0	0.24120000000000003	0.0603	
Jan 18	Incubation-Mobility	4	2	0	0.24120000000000003	0.0804	
Jan 18	Incubation-IZO	4	2	0	0.24120000000000003	0.0804	
Jan 18	SME-Security	1	3	0	0.24120000000000003	0.0201	
Jan 18	Consultant Solution Engineering	2	1	0	0.24120000000000003	0.0402	
Jan 18	Sales Management	22	4	4	0.24120000000000003	0.44220000000000004	
Jan 18	Engineering	9	0	0	0.24120000000000003	0.1809	
Jan 18	Operations	36	0	3	0.24120000000000003	0.7236	
Jan 18	Programs	12	0	1	0.24120000000000003	0.2412	
Jan 18	Product Development	11	0	1	0.24120000000000003	0.22110000000000002	
Jan 18	Media Enabled Services	2	4	0	0.24120000000000003	0.0402	
Jan 18	Business Solutions	9	0	2	0.24120000000000003	0.1809	
Jan 18	Global Media Services	0	1	0	0.24120000000000003	0	
Jan 18	President's Office	0	0	0	0.24120000000000003	0	
Jan 18	Healthcare Solutions	3	5	0	0.24120000000000003	0.0603	
Jan 18	Service Delivery & Assurance	7	0	0	0.24120000000000003	0.1407	
Jan 18	Business Development	6	2	3	0.24120000000000003	0.1206	
Jan 18	Product Management	6	0	0	0.24120000000000003	0.1206	
Jan 18	Lead	0	0	0	0.24120000000000003	0	
Jan 18	Group President's Office	0	0	0	0.24120000000000003	0	
Jan 18	Talent Management & Employee Engagement	2	1	0	0.5035000000000001	0.08391666666666667	Pallavi Bakshi
Jan 18	HR Shared Services Centre	21	2	0	0.5035000000000001	0.881125	Steve
Jan 18	Talent Acquisition	20	3	1	0.5035000000000001	0.8391666666666666	Anjali Chatterjee
Jan 18	Human Resource Information Systems (HRIS) & HR Analytics	10	0	0	0.5035000000000001	0.4195833333333333	
Jan 18	Legal & Regulatory Compliance	6	0	0	0.5035000000000001	0.25175000000000003	Anjali Chatterjee
Jan 18	Learning & Development	11	1	1	0.5035000000000001	0.46154166666666674	Pallavi Bakshi
Jan 18	Global HR Head's Office	4	0	0	0.5035000000000001	0.16783333333333333	
Jan 18	Global HR Head	1	0	0	0.5035000000000001	0.041958333333333334	
Jan 18	Organizational Development	3	0	0	0.5035000000000001	0.12587500000000001	Pallavi Bakshi
Jan 18	Compensation & Benefits	4	1	0	0.5035000000000001	0.16783333333333333	Anjali Chatterjee
Jan 18	HRIS & HR Analytics	1	0	1	0.5035000000000001	0.041958333333333334	
Jan 18	HR Head's Office	0	0	0	0.5035000000000001	0	
Jan 18	HR Shared Services Center & HR Analytics	0	0	0	0.5035000000000001	0	
Jan 18	Talent Management	0	0	0	0.5035000000000001	0	
Jan 18	Human Resource Information Systems (HRIS)	0	0	0	0.5035000000000001	0	
Jan 18	HR Shared Services Centre - Global Payroll Operations	10	1	1	0.5035000000000001	0.4195833333333333	
Jan 18	Organizational Development - Project Marketplace	1	0	0	0.5035000000000001	0.041958333333333334	
Jan 18	Talent Management & Employee Engagement	0	0	0	0.5035000000000001	0	
Jan 18	HR Shared Services Center & HR Analytics	0	0	0	0.5035000000000001	0	
Jan 18	Shared services unit and Product Organizations	5	0	0	0.5035000000000001	0.20979166666666665	Steve
Jan 18	Corporate Operations	7	0	1	0.5035000000000001	0.29370833333333335	Steve
Jan 18	Sales	6	0	0	0.5035000000000001	0.25175000000000003	Steve
Jan 18	TCTS	10	1	0	0.5035000000000001	0.4195833333333333	Steve
Jan 18	TCPSL	2	0	0	0.5035000000000001	0.08391666666666667	Steve
Jan 18	Customer Service & Operations	0	0	0	0.5035000000000001	0	
Jan 18	Segment Organizations	0	0	0	0.5035000000000001	0	
Jan 18	CSO TCTS	0	0	0	0.5035000000000001	0	
Jan 18	Corporate TCTS	0	0	0	0.5035000000000001	0	
Jan 18	Sales	0	0	0	0.5035000000000001	0	
Jan 18	Europe Region	4	0	0	0.5035000000000001	0.16783333333333333	Steve
Jan 18	APAC Region	2	0	0	0.5035000000000001	0.08391666666666667	Anjali Chatterjee
Jan 18	India Region	3	0	0	0.5035000000000001	0.12587500000000001	Anjali Chatterjee
Jan 18	Americas Region	5	0	0	0.5035000000000001	0.20979166666666665	Steve
Jan 18	MENA Region	1	0	0	0.5035000000000001	0.041958333333333334	Steve
Jan 18	Europe Region	0	0	0	0.5035000000000001	0	
Jan 18	Common Support Services	0	0	0	0.5035000000000001	0	
Jan 18	Compensation & Benefits	0	0	0	0.5035000000000001	0	
Jan 18	HR Operations	0	0	0	0.5035000000000001	0	
Jan 18	Environmental, Occupational Health & Safety	6	0	0	0.5035000000000001	0.25175000000000003	Mukul Kumar
Jan 18	TM & EE, L&D, BHR & RHR	0	0	0	0.5035000000000001	0	
Jan 18	TA,C&B,OD,D&I and BHR	0	0	0	0.5035000000000001	0	
Jan 18	HRIS & HRSS, BHR, Americas Region	0	0	0	0.5035000000000001	0	
Jan 18	Talent Acquisition, Compensation & Benefits, Business HR	0	0	0	0.5035000000000001	0	
Jan 18	HRIS, BHR, Americas Region	0	0	0	0.5035000000000001	0	
Jan 18	APAC Region	0	0	0	0.5035000000000001	0	
Jan 18	TA, C&B and RHR	1	0	0	0.5035000000000001	0.041958333333333334	
Jan 18	HRIS & HRSS, BHR and RHR	1	0	0	0.5035000000000001	0.041958333333333334	
Jan 18	L&D, TM & EE,OD & D&I and Special Projects	1	0	0	0.5035000000000001	0.041958333333333334	
Jan 18	Global HR Head	1	0	0	0.5035000000000001	0.041958333333333334	
Jan 18	Core	4	0	0	0	0	
Jan 18	Criteria	12	0	0	0	0	
Jan 18	Mobile APN	2	0	0	0	0	
Jan 18	Divinfy	2	0	0	0	0	
Jan 18	Imaginaar	0	1	0	0	0	
Jan 18	MPX	1	0	0	0	0	
Jan 18	Special Projects	3	4	3	0	0	
Jan 18	Direct Sales	7	0	3	0	0	
Jan 18	Engineering	3	0	0	0	0	
Jan 18	Sales Engineering	2	0	1	0	0	
Jan 18	Marketing	0	1	0	0	0	
Jan 18	Dev Ops	8	0	2	0	0	
Jan 18	Alliance Channels & Ecosystems	1	0	0	0	0	
Jan 18	Software Development	3	0	1	0	0	
Jan 18	IoT	0	1	0	0	0	
Jan 18	Head Innovations	1	1	0	0	0	
Jan 18	STF W5 Winning idea	0	1	0	0	0	
Jan 18	Mobile APN	0	1	0	0	0	
Jan 18	Mobile Innovation Showcase	0	6	0	0	0	
Jan 18	VipXNet	1	0	0	0	0	
Jan 18	Commercial/Patents/contracts	2	0	0	0	0	
Jan 18	STF Platform	0	1	0	0	0	
Jan 18	Rapid development Team	0	2	0	0	0	
Jan 18	Procurement	31	1	3	0.1379	0.3562416666666666	Swapnil Dubey
Jan 18	Material & Logistics	35	3	0	0.1379	0.40220833333333333	Swapnil Dubey
Jan 18	Head - SCM (Office)	2	0	0	0.1379	0.02298333333333333	Swapnil Dubey
Jan 18	Compliance, Litigation & Mergers	8	0	0	0.1379	0.09193333333333333	Troy Reynolds
Jan 18	Company Secretary	7	0	0	0.1379	0.08044166666666666	Alison Lindsay
Jan 18	Business & Legal Operations	13	2	0	0.1379	0.14939166666666664	
Jan 18	Procurement and Intellectual Property	12	4	0	0.1379	0.13789999999999997	
Jan 18	Regulatory and Commercial	44	3	4	0.1379	0.5056333333333333	Alison Lindsay
Jan 18	Global Head - Legal, SCM & GRC (Office)	2	0	0	0.1379	0.02298333333333333	
Jan 18	Revenue Assurance	4	1	0	0.1379	0.04596666666666666	Sanjay Mathur
Jan 18	Internal Audit, ERM & IFC	10	0	1	0.1379	0.11491666666666667	Sanjay Mathur
Jan 18	Fraud Risk Management	3	1	0	0.1379	0.03447499999999999	Sanjay Mathur
Jan 18	Head - GRC (Office)	2	0	0	0.1379	0.02298333333333333	Sanjay Mathur
Jan 18	Revenue Assurance	0	0	0	0.1379	0	
Jan 18	Revenue Assurance	0	0	0	0.1379	0	
Jan 18	Partner Marketing	0	0	0	0.36920000000000003	0	
Jan 18	Insights, Partner Markting & Ops	0	0	0	0.36920000000000003	0	
Jan 18	Insights Marketing	0	0	0	0.36920000000000003	0	
Jan 18	Maketing Operations	0	0	1	0.36920000000000003	0	
Jan 18	Marketing Operations	0	0	0	0.36920000000000003	0	
Jan 18	Marketing Insights	0	0	0	0.36920000000000003	0	
Jan 18	Social Content Experiences	0	0	0	0.36920000000000003	0	
Jan 18	Campaigns & Performance	0	0	0	0.36920000000000003	0	
Jan 18	Digital Operations	0	0	1	0.36920000000000003	0	
Jan 18	Brand & Creative Services	5	0	0	0.36920000000000003	0.15383333333333332	
Jan 18	Digital, Brand & Creative Services	6	1	0	0.36920000000000003	0.18460000000000001	
Jan 18	Service Provider Group	0	0	0	0.36920000000000003	0	
Jan 18	Digital Marketing - Brand	0	0	0	0.36920000000000003	0	
Jan 18	Media Planning & Performance	2	0	0	0.36920000000000003	0.061533333333333336	
Jan 18	Digital CRM	3	0	0	0.36920000000000003	0.09230000000000001	
Jan 18	Public Relations	0	0	0	0.36920000000000003	0	
Jan 18	Employee Communications	3	2	0	0.36920000000000003	0.09230000000000001	
Jan 18	Analyst Relations	2	0	0	0.36920000000000003	0.061533333333333336	
Jan 18	Corporate Communications	4	0	0	0.36920000000000003	0.12306666666666667	
Jan 18	Corp Comm - Analyst Relations	0	0	0	0.36920000000000003	0	
Jan 18	Corp Comm - Employee Communications	0	0	0	0.36920000000000003	0	
Jan 18	Corp Comm - Global PR (India & APAC)	0	0	0	0.36920000000000003	0	
Jan 18	Corp Comm - PR, AR and Employee Communication	0	0	0	0.36920000000000003	0	
Jan 18	Corp Comn - Global PR (Europe & US)	0	0	0	0.36920000000000003	0	
Jan 18	Global PR (India, ME & APAC)	4	0	0	0.36920000000000003	0.12306666666666667	
Jan 18	Global PR (Europe & North America)	1	0	0	0.36920000000000003	0.030766666666666668	
Jan 18	Program Mgr - MCOE & NGN	0	0	0	0.36920000000000003	0	
Jan 18	Head - Marketing & Commns	2	0	0	0.36920000000000003	0.061533333333333336	
Jan 18	Cloud and Security Marketing	0	0	0	0.36920000000000003	0	
Jan 18	Communication and Collaboration Marketing	0	0	0	0.36920000000000003	0	
Jan 18	Global Sales Enablement Hub	0	0	0	0.36920000000000003	0	
Jan 18	F1 and MES Marketing	0	0	0	0.36920000000000003	0	
Jan 18	Product & Proposition - Mobiltiy	0	0	0	0.36920000000000003	0	
Jan 18	Network and Client Services Marketing	0	0	0	0.36920000000000003	0	
Jan 18	Product Marketing & Sales Enablement	0	0	1	0.36920000000000003	0	
Jan 18	Mobility Marketing	0	0	0	0.36920000000000003	0	
Jan 18	F1 Business, Product & MES Mktg	0	0	0	0.36920000000000003	0	
Jan 18	New Services - Move	1	0	0	0.36920000000000003	0.030766666666666668	
Jan 18	Core Network, services, Vertical Props, Sales Enablement	10	1	0	0.36920000000000003	0.30766666666666664	
Jan 18	UCC Product Marketing	3	0	2	0.36920000000000003	0.09230000000000001	
Jan 18	Mobility Product Marketing	3	0	0	0.36920000000000003	0.09230000000000001	
Jan 18	Cloud & Security Product Marketing	5	0	0	0.36920000000000003	0.15383333333333332	
Jan 18	Segment Region Marketing	0	0	0	0.36920000000000003	0	
Jan 18	Field Marketing	0	0	0	0.36920000000000003	0	
Jan 18	Program Office	0	0	0	0.36920000000000003	0	
Jan 18	Global Program and Events	0	0	0	0.36920000000000003	0	
Jan 18	Segment Marketing	0	0	2	0.36920000000000003	0	
Jan 18	Segment Marketing - Europe Field Marketing	0	0	0	0.36920000000000003	0	
Jan 18	Segment Marketing - GES & APAC Field Marketing	0	0	0	0.36920000000000003	0	
Jan 18	Segment Marketing - GES & India Field Marketing	0	0	0	0.36920000000000003	0	
Jan 18	Segment Marketing - Global Marketing Programs & Events	0	0	0	0.36920000000000003	0	
Jan 18	Segment Marketing - Next Gen	0	0	0	0.36920000000000003	0	
Jan 18	Segment Marketing - US Field Marketing	0	0	0	0.36920000000000003	0	
Jan 18	President's Office (MC)	0	0	0	0.36920000000000003	0	
Jan 18	President's Office	1	2	0	0.36920000000000003	0.030766666666666668	
Jan 18	Executive Assistant4556	0	0	0	0.36920000000000003	0	
Jan 18	Marketing and Strategy723	0	0	0	0.36920000000000003	0	
Jan 18	MES Marketing	0	0	0	0.36920000000000003	0	
Jan 18	Product & Propositions Marketing	0	0	0	0.36920000000000003	0	
Jan 18	F1 Business, Product & MES Mktg	0	0	0	0.36920000000000003	0	
Jan 18	F1 Business	0	0	0	0.36920000000000003	0	
Jan 18	Special Projects	0	0	0	0.36920000000000003	0	
Jan 18	Shape The Future	0	0	0	0.36920000000000003	0	
Jan 18	Imaginaar	0	0	0	0.36920000000000003	0	
Jan 18	Mobile APN	0	0	0	0.36920000000000003	0	
Jan 18	Core	0	0	0	0.36920000000000003	0	
Jan 18	Criteria	0	0	0	0.36920000000000003	0	
Jan 18	Divinfy	0	0	0	0.36920000000000003	0	
Jan 18	MPX	0	0	0	0.36920000000000003	0	
Jan 18	Product & Proposition - Cloud & Security Product Marketing	0	0	0	0.36920000000000003	0	
Jan 18	Product & Proposition - Sales Enablement & Portfolio Marketing	0	0	0	0.36920000000000003	0	
Jan 18	Product & Proposition - Services & Network Product Marketing	0	0	0	0.36920000000000003	0	
Jan 18	Product & Proposition - UCC Product Marketing	0	0	0	0.36920000000000003	0	
Jan 18	Formula 1 - Activation	0	0	0	0.36920000000000003	0	
Jan 18	MES	0	0	0	0.36920000000000003	0	
Jan 18	Mobility Product Marketing	0	0	0	0.36920000000000003	0	
Jan 18	Marketing Insights	0	0	0	0.36920000000000003	0	
Jan 18	Mktg Insights, Partners & Ops	0	0	0	0.36920000000000003	0	
Jan 18	Maketing Operations	0	0	0	0.36920000000000003	0	
Jan 18	Partners & Operations	0	0	0	0.36920000000000003	0	
Jan 18	Market Insights & Data Sciences	7	0	0	0.36920000000000003	0.21536666666666665	
Jan 18	TopX	9	0	0	0.36920000000000003	0.27690000000000003	
Jan 18	Regional Marketing Americas	5	0	0	0.36920000000000003	0.15383333333333332	
Jan 18	Regional Marketing India	7	0	0	0.36920000000000003	0.21536666666666665	
Jan 18	Marketing RTM Engine	5	0	0	0.36920000000000003	0.15383333333333332	
Jan 18	Regional Marketing EMEA	5	0	0	0.36920000000000003	0.15383333333333332	
Jan 18	Regional Marketing & Operations	2	0	0	0.36920000000000003	0.061533333333333336	
Jan 18	Marketing Operations	5	0	0	0.36920000000000003	0.15383333333333332	
Jan 18	Regional Marketing APAC	3	0	1	0.36920000000000003	0.09230000000000001	
Jan 18	F1 and MES Marketing	6	0	0	0.36920000000000003	0.18460000000000001	
Jan 18	MD & CEO's Office	3	5	1	0	0	
Jan 18	Third Party Alliances and Advert	4	0	0	0.1294	0.04313333333333333	
Jan 18	Third Party Alliances and Advertising	0	0	0	0.1294	0	
Jan 18	ATM Deployment	3	0	1	0.1294	0.03235	
Jan 18	Site Funneling	15	3	0	0.1294	0.16174999999999998	
Jan 18	Total Implementation Solutions	18	4	0	0.1294	0.19409999999999997	
Jan 18	Cash Takeover	2	0	0	0.1294	0.021566666666666665	
Jan 18	Project Management Office (PMO)	8	3	0	0.1294	0.08626666666666666	
Jan 18	Field Services	17	0	0	0.1294	0.18331666666666663	
Jan 18	ATM NOC Operations & Field Services	34	5	1	0.1294	0.36663333333333326	
Jan 18	Cash Operations	17	2	0	0.1294	0.18331666666666663	
Jan 18	Field Services & CRM	2	1	0	0.1294	0.021566666666666665	
Jan 18	Operations	1	1	0	0.1294	0.010783333333333332	
Jan 18	Bid & Commercial Mgmt - Americas & EMEA	0	0	0	0.1294	0	
Jan 18	Sales Support	0	0	0	0.1294	0	
Jan 18	Sales Tools	0	0	0	0.1294	0	
Jan 18	Bid & Commercial Mgmt - India & APAC	0	0	0	0.1294	0	
Jan 18	Sales Process	0	0	0	0.1294	0	
Jan 18	Reporting & Control	0	0	0	0.1294	0	
Jan 18	WLA Cash Reconciliation	0	0	0	0.1294	0	
Jan 18	Compliance	1	0	0	0.1294	0.010783333333333332	
Jan 18	Quality	0	1	0	0.1294	0	
Jan 18	Quality & Compliance	0	0	0	0.1294	0	
Jan 18	Network Engineering & IT Infrastructure	4	1	0	0.1294	0.04313333333333333	
Jan 18	Technology Operations	17	2	0	0.1294	0.18331666666666663	
Jan 18	BPM & Quality	1	0	0	0.1294	0.010783333333333332	
Jan 18	IT Product Development	7	3	0	0.1294	0.07548333333333332	
Jan 18	New Products & Solutions	2	2	1	0.1294	0.021566666666666665	
Jan 18	IT Security	1	0	0	0.1294	0.010783333333333332	
Jan 18	Technology	0	1	0	0.1294	0	
Jan 18	Network Engineering & IT Infrastructure	0	0	0	0.1294	0	
Jan 18	ATM Professional Services	0	0	0	0.1294	0	
Jan 18	Sales Support-TCPSL	6	2	0	0.1294	0.0647	
Jan 18	Sales & Account Management	5	1	0	0.1294	0.053916666666666654	
Jan 18	Third Party Alliances and Advertising	1	0	0	0.1294	0.010783333333333332	
Jan 18	CEO' s Office	3	1	0	0.1294	0.03235	
Jan 18	ATM	2	0	0	0.1294	0.021566666666666665	
Jan 18	Marketing & Communications	2	0	0	0.1294	0.021566666666666665	
Jan 18	Circle Operations	0	2	0	0.1294	0	
Jan 18	Marketing & Communications	0	0	0	0.1294	0	
Jan 18	Product & Portfolio, Indicash2.0	0	0	0	0.1294	0	
Jan 18	Marketing & Communications	0	1	0	0.1294	0	
Jan 18	Strategy	0	4	0	0.1294	0	
Jan 18	CEO' s Office	0	0	0	0.1294	0	
Jan 18	Service Realisation	0	0	0	0.1294	0	
Jan 18	Projects	0	0	0	0.1294	0	
Jan 18	Head	0	0	0	0.1294	0	
Jan 18	CPS	14	5	0	0.1952	0.22773333333333334	Sobhanbabu Chunduru
